3-Oct,9,11899.84308,12233.03896,2462.5986,52.36981071,26647.85076
3-Oct,10,11676.69363,12380.43763,2509.269219,52.28941465,26618.68947
3-Oct,11,11408.73569,12472.06631,2494.508458,52.48969545,26427.80008
3-Oct,12,11183.56564,12544.90159,2454.110829,53.2074135,26235.78579
3-Oct,13,10980.14155,12559.19068,2390.357433,53.78078805,25983.4704
3-Oct,14,11037.66098,12750.70103,2398.83028,55.35770544,26242.54924
3-Oct,15,11204.60727,12739.4368,2449.674481,56.25976449,26449.97837
3-Oct,16,11465.82013,12855.77116,2505.639709,57.02808557,26884.25945
3-Oct,17,11895.95555,12875.01854,2578.731561,58.07735743,27407.78322
3-Oct,18,12216.50439,12868.06822,2642.424666,58.11231898,27785.10956
3-Oct,19,12694.64287,13085.14365,2766.025211,58.03061796,28603.84295
3-Oct,20,13214.86968,13566.18992,2861.536155,59.14694241,29701.74284
3-Oct,21,12855.05706,13253.67521,2752.768498,56.26182823,28917.7626
3-Oct,22,12160.24191,12597.11284,2572.037889,52.00398702,27381.39677
3-Oct,23,11223.19808,11636.45589,2326.558047,47.56414096,25233.77587
3-Oct,0,10427.48146,10773.61765,2118.19284,44.07628889,23363.36878
4-Oct,1,9830.703746,10202.03472,2017.886868,41.84200581,22092.46798
4-Oct,2,9459.394269,9822.031425,1923.699665,40.70264537,21245.82829
4-Oct,3,9234.305856,9586.333876,1859.206149,40.31296697,20720.15899
4-Oct,4,9223.424464,9440.53517,1826.910214,40.61861132,20531.48878
4-Oct,5,9421.024118,9584.428957,1855.023549,42.54885992,20903.02604
4-Oct,6,10043.65257,10207.54604,1951.214525,46.51189849,22248.92566
4-Oct,7,11144.11899,11156.68541,2174.127331,51.00778684,24525.93914
4-Oct,8,11744.87587,11505.75135,2245.508886,52.42946251,25548.56577
4-Oct,9,11665.20089,11762.5987,2265.651968,52.08203014,25745.53373
4-Oct,10,11427.80187,11988.26713,2268.733019,52.19433736,25736.99676
4-Oct,11,11259.59958,12167.12955,2265.072282,53.19565965,25744.99616
4-Oct,12,11138.68014,12272.37996,2274.753178,53.65914694,25739.47234
4-Oct,13,11096.75483,12301.74535,2305.049543,54.14519702,25757.69487
4-Oct,14,11290.76231,12669.92192,2386.725139,56.30142161,26403.71048
4-Oct,15,11510.91795,13090.68982,2489.509093,57.67851255,27148.79546
4-Oct,16,11841.4267,13418.04994,2612.212147,59.3775417,27931.06633
4-Oct,17,12259.04071,13639.26767,2724.711372,59.88934194,28682.90934
4-Oct,18,12723.41683,13646.71234,2777.328276,58.88826954,29206.3455
4-Oct,19,13041.25188,13689.42626,2844.079986,57.96242363,29632.72053
4-Oct,20,13457.08492,14012.90066,2920.025698,57.42822131,30447.4395
4-Oct,21,13008.81262,13542.98734,2798.368316,54.00236556,29404.17115
4-Oct,22,12314.28649,12820.89484,2600.927468,49.79385829,27785.90272
4-Oct,23,11334.53402,11762.3738,2336.308506,45.34803028,25478.5638
4-Oct,0,10514.04023,10843.38431,2112.136053,42.18455046,23511.74525
5-Oct,1,9924.836714,10212.05544,2001.919047,40.46453266,22179.27583
5-Oct,2,9533.649812,9747.458699,1903.661219,39.68522883,21224.45475
5-Oct,3,9271.59303,9563.29758,1836.834199,39.80479972,20711.52936
5-Oct,4,9188.725022,9420.950891,1810.68341,40.66633497,20461.02509
5-Oct,5,9409.712394,9592.154862,1845.454523,42.84277119,20890.16532
5-Oct,6,9966.182065,10139.96651,1944.70611,47.05387183,22097.90889
5-Oct,7,11059.46779,11101.04599,2178.835444,52.45209471,24391.80186
5-Oct,8,11687.5399,11302.22773,2252.664142,53.63454684,25296.06612
5-Oct,9,11641.83119,11471.19187,2273.821278,52.6860981,25439.53083
5-Oct,10,11444.62175,11773.98652,2289.770311,51.53297868,25559.91175
5-Oct,11,11341.38818,12053.75601,2316.11206,51.74671395,25763.00358
5-Oct,12,11261.97635,12379.14029,2349.23714,52.01355981,26042.36782
5-Oct,13,11252.63917,12754.89246,2405.814658,53.6181178,26466.96481
5-Oct,14,11513.53382,13282.92224,2493.425672,54.65168341,27344.53358
5-Oct,15,11804.15332,13755.01742,2596.144811,56.32455928,28211.64033
5-Oct,16,12148.84001,14181.403,2703.240128,57.98160392,29091.46492
5-Oct,17,12571.79013,14383.32604,2815.013989,59.42105268,29829.55172
5-Oct,18,12965.20697,14318.60343,2886.739211,59.36385001,30229.91333
5-Oct,19,13244.82882,14226.1447,2929.557474,58.14889971,30458.67971
5-Oct,20,13638.93454,14385.33973,2964.66869,57.26462806,31046.20739
5-Oct,21,13324.59914,13875.61417,2830.494824,54.12418345,30084.83214
5-Oct,22,12591.27416,13094.72612,2616.900841,50.31555476,28353.21655
5-Oct,23,11626.32153,12024.43106,2351.276576,45.74092116,26047.77018
5-Oct,0,10797.34689,11029.03935,2120.894948,42.51560465,23989.79604
6-Oct,1,10168.25972,10410.85097,2005.201088,40.18172333,22624.49289
6-Oct,2,9741.238498,9973.458518,1907.337469,39.74372702,21661.77881
6-Oct,3,9521.93691,9677.979393,1839.95514,39.88949538,21079.76199
6-Oct,4,9410.611097,9483.375427,1810.833255,40.26068088,20745.08091
6-Oct,5,9603.339018,9655.051805,1839.312419,42.26512024,21139.96873
6-Oct,6,10209.70432,10238.50839,1936.096571,46.09371709,22430.40425
6-Oct,7,11242.21732,11163.83594,2159.785576,50.5760075,24616.41506
6-Oct,8,11884.0634,11426.52221,2236.617926,51.49028915,25598.69448
6-Oct,9,11893.67643,11865.28012,2254.577548,50.52150198,26064.05651
6-Oct,10,11763.06233,12136.84378,2288.791821,49.52767681,26238.22593
6-Oct,11,11681.99001,12553.07523,2324.509678,50.31948461,26609.89516
6-Oct,12,11633.46421,12836.14493,2389.537436,51.4486861,26910.59564
6-Oct,13,11610.88261,13227.32658,2463.04224,52.28676548,27353.53868
6-Oct,14,11900.86471,13954.93494,2585.633216,54.11543183,28495.54824
6-Oct,15,12299.96844,14699.93964,2750.572364,56.10687104,29806.58831
6-Oct,16,12653.32116,15422.68976,2901.201482,58.44488989,31035.65725
6-Oct,17,13087.85039,15817.24357,3050.426004,60.48316858,32016.00369
6-Oct,18,13433.6548,15781.22942,3092.17408,60.76182742,32367.82031
6-Oct,19,13481.15618,15398.60873,3073.940189,58.57430943,32012.27991
6-Oct,20,13644.69273,15213.39086,3036.367314,56.55804661,31951.00923
6-Oct,21,13202.79566,14494.35144,2891.230605,52.95739865,30641.33449
