INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-01-20T08:00:00-00:00,2018-01-20T09:00:00-00:00,1,2018-01-20,1,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2080.24,DAM,6
2018-01-20T22:00:00-00:00,2018-01-20T23:00:00-00:00,1,2018-01-20,15,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2531.95,DAM,6
2018-01-21T06:00:00-00:00,2018-01-21T07:00:00-00:00,1,2018-01-20,23,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2276.63,DAM,6
2018-01-20T09:00:00-00:00,2018-01-20T10:00:00-00:00,1,2018-01-20,2,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2000.09,DAM,6
2018-01-20T20:00:00-00:00,2018-01-20T21:00:00-00:00,1,2018-01-20,13,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10237,DAM,7
2018-01-20T17:00:00-00:00,2018-01-20T18:00:00-00:00,1,2018-01-20,10,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10794,DAM,7
2018-01-21T05:00:00-00:00,2018-01-21T06:00:00-00:00,1,2018-01-20,22,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11384,DAM,7
2018-01-20T11:00:00-00:00,2018-01-20T12:00:00-00:00,1,2018-01-20,4,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9116,DAM,7
2018-01-21T00:00:00-00:00,2018-01-21T01:00:00-00:00,1,2018-01-20,17,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10811,DAM,7
2018-01-21T01:00:00-00:00,2018-01-21T02:00:00-00:00,1,2018-01-20,18,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11859,DAM,7
2018-01-21T04:00:00-00:00,2018-01-21T05:00:00-00:00,1,2018-01-20,21,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11800,DAM,7
2018-01-20T18:00:00-00:00,2018-01-20T19:00:00-00:00,1,2018-01-20,11,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10637,DAM,7
2018-01-21T06:00:00-00:00,2018-01-21T07:00:00-00:00,1,2018-01-20,23,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10792,DAM,7
2018-01-21T07:00:00-00:00,2018-01-21T08:00:00-00:00,1,2018-01-20,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10147,DAM,7
2018-01-20T12:00:00-00:00,2018-01-20T13:00:00-00:00,1,2018-01-20,5,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9220,DAM,7
2018-01-20T19:00:00-00:00,2018-01-20T20:00:00-00:00,1,2018-01-20,12,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10414,DAM,7
2018-01-20T09:00:00-00:00,2018-01-20T10:00:00-00:00,1,2018-01-20,2,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9428,DAM,7
2018-01-20T10:00:00-00:00,2018-01-20T11:00:00-00:00,1,2018-01-20,3,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9184,DAM,7
2018-01-20T08:00:00-00:00,2018-01-20T09:00:00-00:00,1,2018-01-20,1,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9791,DAM,7
2018-01-20T14:00:00-00:00,2018-01-20T15:00:00-00:00,1,2018-01-20,7,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9970,DAM,7
2018-01-20T16:00:00-00:00,2018-01-20T17:00:00-00:00,1,2018-01-20,9,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10677,DAM,7
2018-01-21T03:00:00-00:00,2018-01-21T04:00:00-00:00,1,2018-01-20,20,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12066,DAM,7
2018-01-20T13:00:00-00:00,2018-01-20T14:00:00-00:00,1,2018-01-20,6,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9544,DAM,7
2018-01-20T23:00:00-00:00,2018-01-21T00:00:00-00:00,1,2018-01-20,16,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10254,DAM,7
2018-01-20T21:00:00-00:00,2018-01-20T22:00:00-00:00,1,2018-01-20,14,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10084,DAM,7
2018-01-21T02:00:00-00:00,2018-01-21T03:00:00-00:00,1,2018-01-20,19,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12178,DAM,7
2018-01-20T15:00:00-00:00,2018-01-20T16:00:00-00:00,1,2018-01-20,8,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10384,DAM,7
2018-01-20T22:00:00-00:00,2018-01-20T23:00:00-00:00,1,2018-01-20,15,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10027,DAM,7
2018-01-21T04:00:00-00:00,2018-01-21T05:00:00-00:00,1,2018-01-20,21,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3283.75,DAM,8
2018-01-21T07:00:00-00:00,2018-01-21T08:00:00-00:00,1,2018-01-20,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2710.81,DAM,8
2018-01-21T06:00:00-00:00,2018-01-21T07:00:00-00:00,1,2018-01-20,23,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2927.28,DAM,8
2018-01-20T18:00:00-00:00,2018-01-20T19:00:00-00:00,1,2018-01-20,11,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3460.57,DAM,8
2018-01-21T01:00:00-00:00,2018-01-21T02:00:00-00:00,1,2018-01-20,18,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3546.28,DAM,8
2018-01-21T02:00:00-00:00,2018-01-21T03:00:00-00:00,1,2018-01-20,19,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3510.5,DAM,8
2018-01-20T11:00:00-00:00,2018-01-20T12:00:00-00:00,1,2018-01-20,4,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2491.34,DAM,8
2018-01-20T15:00:00-00:00,2018-01-20T16:00:00-00:00,1,2018-01-20,8,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3113.48,DAM,8
2018-01-20T10:00:00-00:00,2018-01-20T11:00:00-00:00,1,2018-01-20,3,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2493.78,DAM,8
2018-01-20T19:00:00-00:00,2018-01-20T20:00:00-00:00,1,2018-01-20,12,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3411.69,DAM,8
2018-01-20T21:00:00-00:00,2018-01-20T22:00:00-00:00,1,2018-01-20,14,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3270.95,DAM,8
2018-01-20T23:00:00-00:00,2018-01-21T00:00:00-00:00,1,2018-01-20,16,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3240.55,DAM,8
2018-01-20T16:00:00-00:00,2018-01-20T17:00:00-00:00,1,2018-01-20,9,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3298.56,DAM,8
2018-01-20T20:00:00-00:00,2018-01-20T21:00:00-00:00,1,2018-01-20,13,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3350.59,DAM,8
2018-01-20T22:00:00-00:00,2018-01-20T23:00:00-00:00,1,2018-01-20,15,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3236.66,DAM,8
2018-01-21T00:00:00-00:00,2018-01-21T01:00:00-00:00,1,2018-01-20,17,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3369.94,DAM,8
2018-01-21T05:00:00-00:00,2018-01-21T06:00:00-00:00,1,2018-01-20,22,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3129.36,DAM,8
2018-01-20T09:00:00-00:00,2018-01-20T10:00:00-00:00,1,2018-01-20,2,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2534.85,DAM,8
2018-01-20T12:00:00-00:00,2018-01-20T13:00:00-00:00,1,2018-01-20,5,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2553.03,DAM,8
2018-01-20T14:00:00-00:00,2018-01-20T15:00:00-00:00,1,2018-01-20,7,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2877.91,DAM,8
2018-01-20T17:00:00-00:00,2018-01-20T18:00:00-00:00,1,2018-01-20,10,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3431.09,DAM,8
2018-01-21T03:00:00-00:00,2018-01-21T04:00:00-00:00,1,2018-01-20,20,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3407.21,DAM,8
2018-01-20T08:00:00-00:00,2018-01-20T09:00:00-00:00,1,2018-01-20,1,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2629.34,DAM,8
2018-01-20T13:00:00-00:00,2018-01-20T14:00:00-00:00,1,2018-01-20,6,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2695.08,DAM,8
2018-01-21T04:00:00-00:00,2018-01-21T05:00:00-00:00,1,2018-01-20,21,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11688,DAM,9
2018-01-20T09:00:00-00:00,2018-01-20T10:00:00-00:00,1,2018-01-20,2,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9705,DAM,9
2018-01-20T14:00:00-00:00,2018-01-20T15:00:00-00:00,1,2018-01-20,7,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10035,DAM,9
2018-01-20T13:00:00-00:00,2018-01-20T14:00:00-00:00,1,2018-01-20,6,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9623,DAM,9
2018-01-20T11:00:00-00:00,2018-01-20T12:00:00-00:00,1,2018-01-20,4,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9305,DAM,9
2018-01-21T02:00:00-00:00,2018-01-21T03:00:00-00:00,1,2018-01-20,19,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12058,DAM,9
2018-01-21T00:00:00-00:00,2018-01-21T01:00:00-00:00,1,2018-01-20,17,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10693,DAM,9
2018-01-21T06:00:00-00:00,2018-01-21T07:00:00-00:00,1,2018-01-20,23,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10634,DAM,9
2018-01-20T17:00:00-00:00,2018-01-20T18:00:00-00:00,1,2018-01-20,10,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10583,DAM,9
2018-01-21T05:00:00-00:00,2018-01-21T06:00:00-00:00,1,2018-01-20,22,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11250,DAM,9
2018-01-20T22:00:00-00:00,2018-01-20T23:00:00-00:00,1,2018-01-20,15,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10074,DAM,9
2018-01-20T20:00:00-00:00,2018-01-20T21:00:00-00:00,1,2018-01-20,13,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10243,DAM,9
2018-01-20T12:00:00-00:00,2018-01-20T13:00:00-00:00,1,2018-01-20,5,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9337,DAM,9
2018-01-20T16:00:00-00:00,2018-01-20T17:00:00-00:00,1,2018-01-20,9,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10418,DAM,9
2018-01-20T15:00:00-00:00,2018-01-20T16:00:00-00:00,1,2018-01-20,8,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10195,DAM,9
2018-01-20T08:00:00-00:00,2018-01-20T09:00:00-00:00,1,2018-01-20,1,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10106,DAM,9
2018-01-21T01:00:00-00:00,2018-01-21T02:00:00-00:00,1,2018-01-20,18,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11849,DAM,9
2018-01-20T23:00:00-00:00,2018-01-21T00:00:00-00:00,1,2018-01-20,16,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10201,DAM,9
2018-01-20T21:00:00-00:00,2018-01-20T22:00:00-00:00,1,2018-01-20,14,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10109,DAM,9
2018-01-21T07:00:00-00:00,2018-01-21T08:00:00-00:00,1,2018-01-20,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10039,DAM,9
2018-01-20T18:00:00-00:00,2018-01-20T19:00:00-00:00,1,2018-01-20,11,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10648,DAM,9
2018-01-20T19:00:00-00:00,2018-01-20T20:00:00-00:00,1,2018-01-20,12,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10490,DAM,9
2018-01-20T10:00:00-00:00,2018-01-20T11:00:00-00:00,1,2018-01-20,3,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9431,DAM,9
2018-01-21T03:00:00-00:00,2018-01-21T04:00:00-00:00,1,2018-01-20,20,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11938,DAM,9
2018-01-20T17:00:00-00:00,2018-01-20T18:00:00-00:00,1,2018-01-20,10,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2005.68,DAM,10
2018-01-20T14:00:00-00:00,2018-01-20T15:00:00-00:00,1,2018-01-20,7,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1948.6,DAM,10
2018-01-20T10:00:00-00:00,2018-01-20T11:00:00-00:00,1,2018-01-20,3,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1791.31,DAM,10
2018-01-21T06:00:00-00:00,2018-01-21T07:00:00-00:00,1,2018-01-20,23,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2182.32,DAM,10
2018-01-21T05:00:00-00:00,2018-01-21T06:00:00-00:00,1,2018-01-20,22,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2344.81,DAM,10
2018-01-20T16:00:00-00:00,2018-01-20T17:00:00-00:00,1,2018-01-20,9,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2011.05,DAM,10
2018-01-21T00:00:00-00:00,2018-01-21T01:00:00-00:00,1,2018-01-20,17,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2187.46,DAM,10
2018-01-20T22:00:00-00:00,2018-01-20T23:00:00-00:00,1,2018-01-20,15,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1895.91,DAM,10
2018-01-21T04:00:00-00:00,2018-01-21T05:00:00-00:00,1,2018-01-20,21,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2465.18,DAM,10
2018-01-21T02:00:00-00:00,2018-01-21T03:00:00-00:00,1,2018-01-20,19,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2636.9,DAM,10
2018-01-20T19:00:00-00:00,2018-01-20T20:00:00-00:00,1,2018-01-20,12,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1912.84,DAM,10
2018-01-20T20:00:00-00:00,2018-01-20T21:00:00-00:00,1,2018-01-20,13,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1879.53,DAM,10
2018-01-21T01:00:00-00:00,2018-01-21T02:00:00-00:00,1,2018-01-20,18,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2535.63,DAM,10
2018-01-21T07:00:00-00:00,2018-01-21T08:00:00-00:00,1,2018-01-20,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2019.07,DAM,10
2018-01-20T18:00:00-00:00,2018-01-20T19:00:00-00:00,1,2018-01-20,11,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1973.47,DAM,10
2018-01-20T13:00:00-00:00,2018-01-20T14:00:00-00:00,1,2018-01-20,6,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1829.69,DAM,10
2018-01-20T09:00:00-00:00,2018-01-20T10:00:00-00:00,1,2018-01-20,2,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1844.4,DAM,10
2018-01-20T23:00:00-00:00,2018-01-21T00:00:00-00:00,1,2018-01-20,16,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1984.91,DAM,10
2018-01-20T12:00:00-00:00,2018-01-20T13:00:00-00:00,1,2018-01-20,5,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1781.67,DAM,10
2018-01-20T11:00:00-00:00,2018-01-20T12:00:00-00:00,1,2018-01-20,4,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1771.53,DAM,10
2018-01-21T03:00:00-00:00,2018-01-21T04:00:00-00:00,1,2018-01-20,20,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2576.27,DAM,10
2018-01-20T21:00:00-00:00,2018-01-20T22:00:00-00:00,1,2018-01-20,14,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1867.67,DAM,10
2018-01-20T15:00:00-00:00,2018-01-20T16:00:00-00:00,1,2018-01-20,8,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2006.69,DAM,10
2018-01-20T08:00:00-00:00,2018-01-20T09:00:00-00:00,1,2018-01-20,1,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1936.55,DAM,10
2018-01-20T17:00:00-00:00,2018-01-20T18:00:00-00:00,1,2018-01-20,10,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,77.96,DAM,11
2018-01-20T15:00:00-00:00,2018-01-20T16:00:00-00:00,1,2018-01-20,8,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,87.3,DAM,11
2018-01-21T04:00:00-00:00,2018-01-21T05:00:00-00:00,1,2018-01-20,21,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,78.9,DAM,11
2018-01-21T07:00:00-00:00,2018-01-21T08:00:00-00:00,1,2018-01-20,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,73.82,DAM,11
2018-01-20T12:00:00-00:00,2018-01-20T13:00:00-00:00,1,2018-01-20,5,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,72.34,DAM,11
2018-01-20T22:00:00-00:00,2018-01-20T23:00:00-00:00,1,2018-01-20,15,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,58.68,DAM,11
2018-01-20T13:00:00-00:00,2018-01-20T14:00:00-00:00,1,2018-01-20,6,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,77.19,DAM,11
2018-01-20T23:00:00-00:00,2018-01-21T00:00:00-00:00,1,2018-01-20,16,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,59.41,DAM,11
2018-01-21T03:00:00-00:00,2018-01-21T04:00:00-00:00,1,2018-01-20,20,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,80.35,DAM,11
2018-01-21T06:00:00-00:00,2018-01-21T07:00:00-00:00,1,2018-01-20,23,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,74.73,DAM,11
2018-01-21T00:00:00-00:00,2018-01-21T01:00:00-00:00,1,2018-01-20,17,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,66.99,DAM,11
2018-01-20T09:00:00-00:00,2018-01-20T10:00:00-00:00,1,2018-01-20,2,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,66.65,DAM,11
2018-01-20T14:00:00-00:00,2018-01-20T15:00:00-00:00,1,2018-01-20,7,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,82.95,DAM,11
2018-01-20T21:00:00-00:00,2018-01-20T22:00:00-00:00,1,2018-01-20,14,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,61.02,DAM,11
2018-01-21T01:00:00-00:00,2018-01-21T02:00:00-00:00,1,2018-01-20,18,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,79.39,DAM,11
2018-01-21T05:00:00-00:00,2018-01-21T06:00:00-00:00,1,2018-01-20,22,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,78.1,DAM,11
2018-01-20T16:00:00-00:00,2018-01-20T17:00:00-00:00,1,2018-01-20,9,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,81.89,DAM,11
2018-01-21T02:00:00-00:00,2018-01-21T03:00:00-00:00,1,2018-01-20,19,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,80.61,DAM,11
2018-01-20T19:00:00-00:00,2018-01-20T20:00:00-00:00,1,2018-01-20,12,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,70.5,DAM,11
2018-01-20T20:00:00-00:00,2018-01-20T21:00:00-00:00,1,2018-01-20,13,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,65.14,DAM,11
2018-01-20T08:00:00-00:00,2018-01-20T09:00:00-00:00,1,2018-01-20,1,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,63.89,DAM,11
2018-01-20T10:00:00-00:00,2018-01-20T11:00:00-00:00,1,2018-01-20,3,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,67.95,DAM,11
2018-01-20T11:00:00-00:00,2018-01-20T12:00:00-00:00,1,2018-01-20,4,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,69.56,DAM,11
2018-01-20T18:00:00-00:00,2018-01-20T19:00:00-00:00,1,2018-01-20,11,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,75.34,DAM,11
2018-01-22T00:00:00-00:00,2018-01-22T01:00:00-00:00,1,2018-01-21,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2841.81,DAM,12
2018-01-22T03:00:00-00:00,2018-01-22T04:00:00-00:00,1,2018-01-21,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3206.41,DAM,12
2018-01-21T16:00:00-00:00,2018-01-21T17:00:00-00:00,1,2018-01-21,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3074.57,DAM,12
2018-01-21T23:00:00-00:00,2018-01-22T00:00:00-00:00,1,2018-01-21,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2591.63,DAM,12
2018-01-21T13:00:00-00:00,2018-01-21T14:00:00-00:00,1,2018-01-21,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3051.37,DAM,12
2018-01-21T14:00:00-00:00,2018-01-21T15:00:00-00:00,1,2018-01-21,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3228.81,DAM,12
2018-01-22T04:00:00-00:00,2018-01-22T05:00:00-00:00,1,2018-01-21,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3146.78,DAM,12
2018-01-21T20:00:00-00:00,2018-01-21T21:00:00-00:00,1,2018-01-21,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2446.05,DAM,12
2018-01-21T22:00:00-00:00,2018-01-21T23:00:00-00:00,1,2018-01-21,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2459.65,DAM,12
2018-01-22T01:00:00-00:00,2018-01-22T02:00:00-00:00,1,2018-01-21,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3154.49,DAM,12
2018-01-22T06:00:00-00:00,2018-01-22T07:00:00-00:00,1,2018-01-21,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2804.33,DAM,12
2018-01-21T12:00:00-00:00,2018-01-21T13:00:00-00:00,1,2018-01-21,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2881.94,DAM,12
2018-01-21T15:00:00-00:00,2018-01-21T16:00:00-00:00,1,2018-01-21,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3258.15,DAM,12
2018-01-21T18:00:00-00:00,2018-01-21T19:00:00-00:00,1,2018-01-21,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2692.51,DAM,12
